,date,ticker,inventory,deferredLongTermLiab,dividendsPaid,operatingIncome,otherCurrentAssets,netTangibleAssets,otherLiab,issuanceOfStock,grossProfit,netIncomeApplicableToCommonShares,totalCurrentLiabilities,commonStock,totalCurrentAssets,incomeBeforeTax,incomeTaxExpense,totalOtherIncomeExpenseNet,interestExpense,repurchaseOfStock,netReceivables,longTermDebt,changeToNetincome,changeInCash,capitalExpenditures,effectOfAccountingCharges,otherItems,otherCashflowsFromInvestingActivities,depreciation,changeToAccountReceivables,extraordinaryItems,otherCurrentLiab,totalStockholderEquity,intangibleAssets,effectOfExchangeRate,sellingGeneralAdministrative,cash,totalCashflowsFromInvestingActivities,totalCashFromFinancingActivities,netIncomeFromContinuingOps,treasuryStock,deferredLongTermAssetCharges,shortLongTermDebt,totalLiab,costOfRevenue,nonRecurring,otherStockholderEquity,totalCashFromOperatingActivities,otherAssets,totalOperatingExpenses,discontinuedOperations,propertyPlantEquipment,otherCashflowsFromFinancingActivities,netIncome,goodWill,capitalSurplus,otherOperatingExpenses,minorityInterest,ebit,investments,longTermInvestments,shortTermInvestments,retainedEarnings,changeToLiabilities,changeToInventory,changeToOperatingActivities,totalAssets,accountsPayable,netBorrowings,researchDevelopment,totalRevenue,company_name,sector,specific
3,"27 April, 2018",MDT,3579000000.0,,-2494000000.0,6545000000.0,2241000000.0,-11172000000.0,8592000000.0,403000000.0,20914000000.0,3104000000.0,8363000000.0,,24974000000.0,5675000000.0,2580000000.0,-870000000.0,-1146000000.0,-2171000000.0,7913000000.0,23698000000.0,-891000000.0,-1298000000.0,-1068000000.0,,,-22000000.0,2644000000.0,-275000000.0,,1362000000.0,50627000000.0,22256000000.0,114000000.0,10077000000.0,3669000000.0,5858000000.0,-11954000000.0,3095000000.0,-1786000000.0,,1000000000.0,40674000000.0,9039000000.0,,-1786000000.0,4684000000.0,,23408000000.0,,4071000000.0,-94000000.0,3104000000.0,39543000000.0,35781000000.0,213000000,102000000.0,6545000000.0,1027000000.0,559000000.0,7558000000.0,16632000000.0,65000000.0,-192000000.0,229000000.0,91403000000.0,1628000000.0,-7598000000.0,2256000000,29953000000.0,Medtronic plc,Healthcare,Medical Devices
0,"31 December, 2020",MG,13134000.0,1100000.0,,5827000.0,,-77629000.0,17905000.0,,200716000.0,-99461000.0,109847000.0,292000.0,162588000.0,-114172000.0,-14706000.0,-119999000.0,-12955000.0,-494000.0,107628000.0,209538000.0,104244000.0,10744000.0,-15396000.0,,,,32105000.0,27313000.0,,10502000.0,197021000.0,68642000.0,2080000.0,156292000.0,25760000.0,-14969000.0,-44169000.0,-99466000.0,-16061000.0,2069000.0,10678000.0,386094000.0,391855000.0,,-16061000.0,67802000.0,6666000.0,586744000.0,,139409000.0,-3588000.0,-99461000.0,206008000.0,234638000.0,,198000.0,5827000.0,,,,-21848000.0,-1020000.0,84000.0,553000.0,583313000.0,14240000.0,-40087000.0,2892000,592571000.0,"Mistras Group, Inc.",Industrials,Security & Protection Services
1,"31 December, 2019",MG,13413000.0,,,28898000.0,,-106125000.0,26703000.0,32000.0,239097000.0,6060000.0,109240000.0,289000.0,179155000.0,10439000.0,4359000.0,-18459000.0,-13698000.0,-3198000.0,135997000.0,248120000.0,7005000.0,-10528000.0,-22047000.0,,,-25280000.0,32933000.0,8298000.0,,10568000.0,285822000.0,109537000.0,-221000.0,168621000.0,15016000.0,-25280000.0,-44137000.0,6080000.0,-21285000.0,1786000.0,6593000.0,433856000.0,509489000.0,,-21285000.0,59110000.0,4352000.0,719688000.0,,144424000.0,-852000.0,6060000.0,282410000.0,229205000.0,,200000.0,28898000.0,,,,77613000.0,1138000.0,-302000.0,-1753000.0,719878000.0,15033000.0,-40119000.0,3045000,748586000.0,"Mistras Group, Inc.",Industrials,Security & Protection Services
2,"31 December, 2018",MG,13053000.0,,,26905000.0,,-119757000.0,29630000.0,273000.0,230330000.0,6836000.0,100471000.0,285000.0,202791000.0,14271000.0,7426000.0,-12634000.0,-7950000.0,-2185000.0,148324000.0,283787000.0,7298000.0,-1997000.0,-20584000.0,,,-25280000.0,33013000.0,-10349000.0,,8691000.0,270897000.0,111395000.0,-2180000.0,165702000.0,25544000.0,-155450000.0,113969000.0,6845000.0,-27557000.0,1930000.0,6833000.0,422963000.0,512024000.0,,-27557000.0,41664000.0,6697000.0,715449000.0,,93895000.0,-3103000.0,6836000.0,279259000.0,226616000.0,,177000.0,26905000.0,,,,71553000.0,2948000.0,-2764000.0,7063000.0,694037000.0,13863000.0,118984000.0,3310000,742354000.0,"Mistras Group, Inc.",Industrials,Security & Protection Services
3,"31 December, 2017",MG,10503000.0,,,23252000.0,,3442000.0,20166000.0,275000.0,208732000.0,-2175000.0,90225000.0,282000.0,195008000.0,-226000.0,1942000.0,-23478000.0,-4386000.0,-17570000.0,138080000.0,164520000.0,18353000.0,8387000.0,-19314000.0,,,-25280000.0,30183000.0,2490000.0,,17437000.0,270619000.0,63739000.0,2340000.0,151825000.0,27541000.0,-102797000.0,53045000.0,-2168000.0,-16805000.0,1606000.0,2358000.0,283649000.0,492238000.0,,-16805000.0,55799000.0,5113000.0,677718000.0,,87143000.0,-1120000.0,-2175000.0,203438000.0,222425000.0,,173000.0,23252000.0,,,,64717000.0,2574000.0,-117000.0,2284000.0,554441000.0,10362000.0,71460000.0,2272000,700970000.0,"Mistras Group, Inc.",Industrials,Security & Protection Services
0,"31 December, 2020",MHK,1913020000.0,59847000.0,,764852000.0,31343000.0,4931878000.0,823732000.0,,2533073000.0,515595000.0,2371248000.0,776000.0,5363654000.0,584374000.0,68647000.0,-180478000.0,-52379000.0,-192164000.0,1709493000.0,2318789000.0,38246000.0,633840000.0,-425557000.0,,,,721405000.0,-54977000.0,,60364000.0,8534316000.0,951607000.0,6984000.0,1768221000.0,768625000.0,-954798000.0,-188185000.0,515727000.0,-910793000.0,387445000.0,369230000.0,5786593000.0,7019124000.0,,-695145000.0,1769839000.0,447292000.0,8787345000.0,,4914367000.0,-11413000.0,515595000.0,2650831000.0,1885142000.0,,6842000.0,764852000.0,-529241000.0,,571741000.0,7559191000.0,255466000.0,357516000.0,-63412000.0,14327751000.0,1016897000.0,15392000.0,,9552197000.0,"Mohawk Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
1,"31 December, 2019",MHK,2282328000.0,69039000.0,,932096000.0,27679000.0,4620935000.0,801106000.0,,2768245000.0,744211000.0,2712583000.0,790000.0,4429457000.0,749545000.0,4974000.0,-182551000.0,-41272000.0,-108857000.0,1526619000.0,1493174000.0,-41891000.0,15735000.0,-545462000.0,,,,686336000.0,81953000.0,,59108000.0,8119841000.0,928879000.0,2895000.0,1836149000.0,134785000.0,-616044000.0,-789877000.0,744571000.0,-981536000.0,367358000.0,352717000.0,5260232000.0,7202427000.0,,-765824000.0,1418761000.0,436397000.0,9038576000.0,,5021920000.0,-3028000.0,744211000.0,2570027000.0,1868250000.0,,6607000.0,932096000.0,10500000.0,,42500000.0,7232337000.0,-52065000.0,7212000.0,-6995000.0,13386680000.0,824956000.0,-677992000.0,,9970672000.0,"Mohawk Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
2,"31 December, 2018",MHK,2287615000.0,,,1173976000.0,74919000.0,3951038000.0,877224000.0,,2885133000.0,857812000.0,3266239000.0,797000.0,4509296000.0,1049201000.0,184346000.0,-124775000.0,-38827000.0,-284069000.0,1606159000.0,1510431000.0,181775000.0,34166000.0,-794110000.0,,,,521765000.0,13856000.0,,62135000.0,7433814000.0,961810000.0,-13004000.0,1711157000.0,119050000.0,-1332203000.0,198029000.0,864855000.0,-1007353000.0,407149000.0,401036000.0,5659064000.0,7098501000.0,,-791608000.0,1181344000.0,407149000.0,8809658000.0,,4699902000.0,-35834000.0,861704000.0,2520966000.0,1852173000.0,,6245000.0,1173976000.0,30867000.0,,,6588197000.0,-69847000.0,-255391000.0,-72518000.0,13099123000.0,811879000.0,517932000.0,,9983634000.0,"Mohawk Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
3,"31 December, 2017",MHK,1948663000.0,,,1416413000.0,104425000.0,3695936000.0,783131000.0,1845000.0,3045739000.0,971592000.0,2655355000.0,818000.0,4072967000.0,1317857000.0,343165000.0,-98556000.0,-31111000.0,-13902000.0,1558159000.0,1559895000.0,5173000.0,-36781000.0,-905998000.0,,,,446672000.0,-60566000.0,,47914000.0,7059162000.0,891767000.0,17320000.0,1629326000.0,84884000.0,-1240701000.0,-6995000.0,974692000.0,-774293000.0,387870000.0,63037000.0,4998381000.0,6445551000.0,,-558527000.0,1193595000.0,387870000.0,8074877000.0,,4270790000.0,-1478000.0,971638000.0,2471459000.0,1828131000.0,,37310000.0,1416413000.0,-83904000.0,,,6004506000.0,25365000.0,-153245000.0,-41442000.0,12094853000.0,810034000.0,6540000.0,,9491290000.0,"Mohawk Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
0,"31 December, 2020",MMM,4239000000.0,,-3388000000.0,7072000000.0,193000000.0,-6770000000.0,7774000000.0,429000000.0,15685000000.0,5384000000.0,7948000000.0,9000000.0,14982000000.0,6706000000.0,1318000000.0,-366000000.0,-529000000.0,-368000000.0,4830000000.0,17989000000.0,360000000.0,2281000000.0,-1501000000.0,,,10000000.0,1911000000.0,165000000.0,,2346000000.0,12867000000.0,5835000000.0,48000000.0,6751000000.0,4634000000.0,-580000000.0,-5300000000.0,5388000000.0,-37065000000.0,871000000.0,794000000.0,34413000000.0,16499000000.0,,-7661000000.0,8113000000.0,2226000000.0,25112000000.0,,10285000000.0,-98000000.0,5384000000.0,13802000000.0,6162000000.0,,64000000.0,7072000000.0,232000000.0,214000000.0,404000000.0,43761000000.0,252000000.0,-91000000.0,,47344000000.0,2561000000.0,-1875000000.0,1862000000,32184000000.0,3M Company,Industrials,Conglomerates
1,"31 December, 2019",MMM,4134000000.0,,-3316000000.0,7136000000.0,719000000.0,-9760000000.0,7075000000.0,547000000.0,15400000000.0,4570000000.0,9222000000.0,9000000.0,12971000000.0,5712000000.0,1130000000.0,-1424000000.0,-448000000.0,-1407000000.0,4963000000.0,17518000000.0,104000000.0,-500000000.0,-1699000000.0,,,72000000.0,1593000000.0,345000000.0,,2092000000.0,10063000000.0,6379000000.0,-2000000.0,6390000000.0,2353000000.0,-6444000000.0,-1124000000.0,4582000000.0,-37988000000.0,521000000.0,1841000000.0,34533000000.0,16736000000.0,,-8139000000.0,7070000000.0,1461000000.0,25000000000.0,,10191000000.0,-197000000.0,4570000000.0,13444000000.0,5907000000.0,,63000000.0,7136000000.0,-192000000.0,213000000.0,98000000.0,42135000000.0,-117000000.0,370000000.0,,44659000000.0,2228000000.0,3249000000.0,1874000000,32136000000.0,3M Company,Industrials,Conglomerates
2,"31 December, 2018",MMM,4366000000.0,,-3193000000.0,7767000000.0,246000000.0,-2912000000.0,5905000000.0,485000000.0,16110000000.0,5349000000.0,7244000000.0,9000000.0,13709000000.0,7000000000.0,1637000000.0,-767000000.0,-350000000.0,-4870000000.0,5123000000.0,13428000000.0,-126000000.0,-200000000.0,-1577000000.0,,,9000000.0,1488000000.0,-305000000.0,,1852000000.0,9796000000.0,2657000000.0,-160000000.0,6527000000.0,2853000000.0,222000000.0,-6701000000.0,5363000000.0,-36492000000.0,365000000.0,759000000.0,26652000000.0,16655000000.0,,-6866000000.0,6439000000.0,1138000000.0,24998000000.0,,8738000000.0,-56000000.0,5349000000.0,10051000000.0,5643000000.0,,52000000.0,7767000000.0,669000000.0,207000000.0,380000000.0,40636000000.0,408000000.0,-509000000.0,,36500000000.0,2266000000.0,933000000.0,1816000000,32765000000.0,3M Company,Industrials,Conglomerates
3,"31 December, 2017",MMM,4034000000.0,,-2803000000.0,7333000000.0,195000000.0,-1886000000.0,6503000000.0,734000000.0,15688000000.0,4858000000.0,7687000000.0,9000000.0,14277000000.0,7548000000.0,2679000000.0,215000000.0,-322000000.0,-2068000000.0,4982000000.0,12102000000.0,-314000000.0,655000000.0,-1373000000.0,,,-6000000.0,1337000000.0,-245000000.0,,1948000000.0,11563000000.0,2936000000.0,156000000.0,6493000000.0,3053000000.0,-3086000000.0,-2655000000.0,4869000000.0,-32913000000.0,511000000.0,1103000000.0,26365000000.0,15969000000.0,,-7026000000.0,6240000000.0,1224000000.0,24324000000.0,,8866000000.0,-121000000.0,4858000000.0,10513000000.0,5352000000.0,,59000000.0,7333000000.0,-798000000.0,171000000.0,1076000000.0,39115000000.0,24000000.0,-387000000.0,,37987000000.0,1945000000.0,1603000000.0,1862000000,31657000000.0,3M Company,Industrials,Conglomerates
0,"31 December, 2021",MPC,,,,3821000000.0,,20024000000.0,,,10443000000.0,9738000000.0,,,,2817000000.0,264000000.0,-1004000000.0,-1483000000.0,,,,,,,,,,,,,,28280000000.0,,,2537000000.0,,,,2553000000.0,,,,,110008000000.0,,,,,116630000000.0,8448000000.0,,,9738000000.0,,,721000000,,3821000000.0,,,,,0.0,,,,,,,120451000000.0,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing
1,"31 December, 2020",MPC,7999000000.0,,-1510000000.0,-2600000000.0,12013000000.0,13943000000.0,9531000000.0,11000000.0,4163000000.0,-9827000000.0,15663000000.0,10000000.0,28287000000.0,-13612000000.0,-2430000000.0,-11012000000.0,-1333000000.0,,7860000000.0,28154000000.0,8532000000.0,-973000000.0,-2787000000.0,,,-272000000.0,3375000000.0,1465000000.0,,3777000000.0,22199000000.0,,,2721000000.0,415000000.0,-3257000000.0,-135000000.0,-11182000000.0,-15669000000.0,3000000.0,1761000000.0,54938000000.0,65733000000.0,,-512000000.0,2419000000.0,2637000000.0,72496000000.0,1205000000.0,40556000000.0,-1362000000.0,-9826000000.0,8256000000.0,33208000000.0,667000000,8021000000.0,-2600000000.0,-348000000.0,5422000000.0,,4650000000.0,-2927000000.0,1750000000.0,-19000000.0,85158000000.0,7803000000.0,2726000000.0,,69896000000.0,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing
2,"31 December, 2019",MPC,9804000000.0,,-1398000000.0,5065000000.0,12028000000.0,18044000000.0,9181000000.0,10000000.0,12047000000.0,2636000000.0,16948000000.0,10000000.0,30458000000.0,3233000000.0,784000000.0,-1832000000.0,-1231000000.0,-1950000000.0,7233000000.0,27483000000.0,3181000000.0,-196000000.0,-4810000000.0,,,-403000000.0,3225000000.0,-1717000000.0,,3521000000.0,33694000000.0,,,3196000000.0,1393000000.0,-6261000000.0,-3376000000.0,2449000000.0,-15463000000.0,20000000.0,648000000.0,55449000000.0,99228000000.0,,-320000000.0,9441000000.0,3204000000.0,106210000000.0,806000000.0,42676000000.0,-1239000000.0,2637000000.0,15650000000.0,33157000000.0,561000000,9413000000.0,5065000000.0,-966000000.0,6568000000.0,,15990000000.0,2453000000.0,-362000000.0,-9000000.0,98556000000.0,11222000000.0,1201000000.0,,111275000000.0,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing
3,"31 December, 2018",MPC,9837000000.0,,-954000000.0,4576000000.0,646000000.0,14991000000.0,7691000000.0,24000000.0,9237000000.0,2779000000.0,13216000000.0,10000000.0,18023000000.0,3697000000.0,764000000.0,-879000000.0,-945000000.0,-3287000000.0,5853000000.0,26401000000.0,1697000000.0,-1290000000.0,-3179000000.0,,,-298000000.0,2170000000.0,1277000000.0,,2154000000.0,35175000000.0,,,2085000000.0,1687000000.0,-7670000000.0,222000000.0,2933000000.0,-13319000000.0,29000000.0,474000000.0,47887000000.0,77047000000.0,,-144000000.0,6158000000.0,3777000000.0,81708000000.0,673000000.0,45058000000.0,-1005000000.0,2780000000.0,20184000000.0,33729000000.0,406000000,9878000000.0,4576000000.0,-393000000.0,5898000000.0,,14755000000.0,-2801000000.0,965000000.0,-9000000.0,92940000000.0,9366000000.0,5444000000.0,,86284000000.0,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing
0,"31 December, 2020",MRK,6310000000.0,,-6215000000.0,15713000000.0,5103000000.0,-9525000000.0,12135000000.0,89000000.0,34572000000.0,7067000000.0,27327000000.0,1788000000.0,27764000000.0,8791000000.0,1709000000.0,-6922000000.0,-831000000.0,-1281000000.0,8288000000.0,25360000000.0,4419000000.0,-1769000000.0,-4684000000.0,,,130000000.0,3357000000.0,-1002000000.0,,4567000000.0,25317000000.0,14604000000.0,253000000.0,9372000000.0,8062000000.0,-9443000000.0,-2832000000.0,7082000000.0,-63421000000.0,894000000.0,2300000000.0,66184000000.0,13422000000.0,,-6634000000.0,10253000000.0,7846000000.0,32281000000.0,,19711000000.0,-436000000.0,7067000000.0,20238000000.0,39588000000.0,,87000000.0,15713000000.0,1717000000.0,1425000000.0,,47362000000.0,724000000.0,-855000000.0,-4017000000.0,91588000000.0,4594000000.0,5011000000.0,9487000000,47994000000.0,"Merck & Co., Inc.",Healthcare,Drug Manufacturers—General
1,"31 December, 2019",MRK,5978000000.0,,-5695000000.0,14953000000.0,3950000000.0,-7714000000.0,12672000000.0,361000000.0,33684000000.0,9843000000.0,22220000000.0,1788000000.0,27483000000.0,11464000000.0,1687000000.0,-3489000000.0,-893000000.0,-4780000000.0,7105000000.0,22736000000.0,2245000000.0,1967000000.0,-3473000000.0,,,378000000.0,3419000000.0,294000000.0,,3729000000.0,25907000000.0,14196000000.0,17000000.0,9989000000.0,9676000000.0,-2629000000.0,-8861000000.0,9777000000.0,-62143000000.0,719000000.0,1901000000.0,58396000000.0,13156000000.0,,-6193000000.0,13440000000.0,5263000000.0,31887000000.0,,16126000000.0,5000000.0,9843000000.0,19425000000.0,39660000000.0,,94000000.0,14953000000.0,5420000000.0,1904000000.0,774000000.0,46602000000.0,399000000.0,-508000000.0,107000000.0,84397000000.0,3738000000.0,1248000000.0,8742000000,46840000000.0,"Merck & Co., Inc.",Healthcare,Drug Manufacturers—General
2,"31 December, 2018",MRK,5440000000.0,,-5172000000.0,10102000000.0,4345000000.0,-4656000000.0,13662000000.0,591000000.0,28943000000.0,6220000000.0,22206000000.0,1788000000.0,25875000000.0,8701000000.0,2508000000.0,-1401000000.0,-772000000.0,-9091000000.0,7226000000.0,19887000000.0,1735000000.0,1871000000.0,-2615000000.0,,,102000000.0,4520000000.0,-418000000.0,,3614000000.0,26701000000.0,13104000000.0,-205000000.0,9587000000.0,7965000000.0,4314000000.0,-13160000000.0,6193000000.0,-56474000000.0,656000000.0,,55755000000.0,13351000000.0,,-5545000000.0,10922000000.0,5313000000.0,32192000000.0,,13291000000.0,-325000000.0,6220000000.0,18253000000.0,38808000000.0,,181000000.0,10102000000.0,7258000000.0,6801000000.0,899000000.0,42579000000.0,230000000.0,-911000000.0,-1281000000.0,82637000000.0,4098000000.0,837000000.0,9254000000,42294000000.0,"Merck & Co., Inc.",Healthcare,Drug Manufacturers—General
3,"31 December, 2017",MRK,5096000000.0,,-5167000000.0,8001000000.0,4254000000.0,1869000000.0,13284000000.0,499000000.0,27406000000.0,2394000000.0,18614000000.0,1788000000.0,24766000000.0,6521000000.0,4103000000.0,-1480000000.0,-754000000.0,-4014000000.0,6918000000.0,21405000000.0,4458000000.0,-419000000.0,-1888000000.0,,,38000000.0,4616000000.0,297000000.0,,2192000000.0,34336000000.0,14183000000.0,457000000.0,9560000000.0,6092000000.0,2679000000.0,-10006000000.0,2418000000.0,-48704000000.0,573000000.0,3003000000.0,53303000000.0,12716000000.0,,-4910000000.0,6451000000.0,6075000000.0,32121000000.0,,12439000000.0,-195000000.0,2394000000.0,18284000000.0,39902000000.0,,233000000.0,8001000000.0,4925000000.0,12125000000.0,2406000000.0,41350000000.0,254000000.0,-145000000.0,-2132000000.0,87872000000.0,3102000000.0,-1129000000.0,9845000000,40122000000.0,"Merck & Co., Inc.",Healthcare,Drug Manufacturers—General
0,"31 December, 2020",MRO,76000000.0,,-64000000.0,-868000000.0,47000000.0,10561000000.0,695000000.0,,1971000000.0,-1451000000.0,1213000000.0,937000000.0,1612000000.0,-1465000000.0,-14000000.0,-597000000.0,-267000000.0,-92000000.0,747000000.0,5420000000.0,394000000.0,-116000000.0,-1343000000.0,,,16000000.0,2473000000.0,367000000.0,,249000000.0,10561000000.0,,,258000000.0,742000000.0,-1303000000.0,-286000000.0,-1451000000.0,-4016000000.0,,,7395000000.0,1151000000.0,,73000000.0,1473000000.0,97000000.0,3990000000.0,,15771000000.0,-30000000.0,-1451000000.0,,7174000000.0,84000000,,-868000000.0,7000000.0,476000000.0,,6466000000.0,-381000000.0,-4000000.0,75000000.0,17956000000.0,837000000.0,-100000000.0,,3122000000.0,Marathon Oil Corporation,Energy,Oil & Gas E&P
1,"31 December, 2019",MRO,72000000.0,,-162000000.0,526000000.0,83000000.0,12058000000.0,739000000.0,,3808000000.0,480000000.0,1745000000.0,937000000.0,2135000000.0,392000000.0,-88000000.0,-134000000.0,-280000000.0,-362000000.0,1122000000.0,5501000000.0,-90000000.0,-604000000.0,-2550000000.0,,,-39000000.0,2495000000.0,52000000.0,,225000000.0,12153000000.0,,,353000000.0,858000000.0,-2818000000.0,-535000000.0,480000000.0,-3984000000.0,,,8092000000.0,1317000000.0,,105000000.0,2749000000.0,151000000.0,4599000000.0,,17199000000.0,-11000000.0,480000000.0,95000000.0,7207000000.0,383000000,,526000000.0,64000000.0,665000000.0,,7993000000.0,-187000000.0,3000000.0,-4000000.0,20245000000.0,1307000000.0,-100000000.0,,5125000000.0,Marathon Oil Corporation,Energy,Oil & Gas E&P
2,"31 December, 2018",MRO,96000000.0,,-169000000.0,1184000000.0,284000000.0,12031000000.0,1862000000.0,,4635000000.0,1096000000.0,1832000000.0,937000000.0,2921000000.0,1427000000.0,331000000.0,243000000.0,-280000000.0,-713000000.0,1079000000.0,5499000000.0,-534000000.0,899000000.0,-2753000000.0,,,-13000000.0,2649000000.0,-133000000.0,,358000000.0,12128000000.0,,-2000000.0,408000000.0,1462000000.0,-1470000000.0,-859000000.0,1096000000.0,-3753000000.0,393000000.0,,9193000000.0,1417000000.0,,63000000.0,3234000000.0,754000000.0,4868000000.0,,16804000000.0,23000000.0,1096000000.0,97000000.0,7238000000.0,313000000,,1184000000.0,57000000.0,745000000.0,,7706000000.0,179000000.0,-1000000.0,-22000000.0,21321000000.0,1320000000.0,-100000000.0,,6052000000.0,Marathon Oil Corporation,Energy,Oil & Gas E&P
3,"31 December, 2017",MRO,126000000.0,,-170000000.0,-447000000.0,47000000.0,11593000000.0,2842000000.0,,3172000000.0,-5723000000.0,1968000000.0,937000000.0,2566000000.0,-454000000.0,376000000.0,-7000000.0,-324000000.0,-11000000.0,1830000000.0,5494000000.0,5033000000.0,-1925000000.0,-1974000000.0,,,-43000000.0,2847000000.0,-334000000.0,,465000000.0,11708000000.0,,4000000.0,390000000.0,563000000.0,-2057000000.0,-2003000000.0,-830000000.0,-3387000000.0,489000000.0,,10304000000.0,1315000000.0,,-62000000.0,2131000000.0,819000000.0,4934000000.0,-4893000000.0,17665000000.0,-46000000.0,-5723000000.0,115000000.0,7379000000.0,219000000,,-447000000.0,64000000.0,847000000.0,,6779000000.0,297000000.0,10000000.0,1000000.0,22012000000.0,1395000000.0,-1776000000.0,,4487000000.0,Marathon Oil Corporation,Energy,Oil & Gas E&P
